"times","A_flux","inert_flux","A_concentration","AZ_concentration","A_rate","AZ_rate"
0.048,5.27060442325603,7.0794776921024,42.3832571073688,0.19351488713318,3.79794065465553,3.79794065465553
0.049,5.25717166928469,7.05593514374723,41.8644886014137,0.197280757236661,3.73393673208903,3.73393673208903
0.05,5.1211125828713,7.0290646404532,41.3469993747975,0.200983040607241,3.67077263560722,3.67077263560722
0.051,4.91897017357747,6.99918507662404,40.831310815182,0.204622592396125,3.60847801613861,3.60847801613861
0.052,5.03900269764077,6.96658957068332,40.317887827098,0.208200294515625,3.54707685636092,3.54707685636092
0.053,4.91346958588011,6.93154740799981,39.8071442336039,0.211717050300247,3.48658811950987,3.48658811950987
0.054,4.91750292423706,6.89430585227278,39.2994476388407,0.215173779783102,3.42702632744481,3.42702632744481
0.055,4.82380110047803,6.85509184733471,38.7951238193443,0.218571415512087,3.36840207679817,3.36840207679817
0.056,4.76643688174707,6.81411359868412,38.2944606791303,0.221910898865454,3.31072249869519,3.31072249869519
0.057,4.82182015556287,6.77156204512709,37.7977118333551,0.225193176792782,3.25399167001153,3.25399167001153
0.058,4.71017495818599,6.72761222398313,37.3050998479676,0.22841919894797,3.19821098044676,3.19821098044676
0.059,4.66089543431144,6.68242453654467,36.8168191735136,0.23158991516937,3.14337946047929,3.14337946047929
0.06,4.6960629635438,6.63614591797683,36.333038804228,0.234706273269531,3.08949407443671,3.08949407443671
0.061,4.51850848142243,6.58891091898996,35.8539046887165,0.237769217102623,3.03654998231204,3.03654998231204
0.062,4.55713282411465,6.5408427041886,35.379541917254,0.240779684879166,2.98454077369426,2.98454077369426
0.063,4.42931022007621,6.49205397365887,34.9100567069024,0.243738607702104,2.93345867670672,2.93345867670672
0.064,4.41272831906777,6.44264781130441,34.4455382039685,0.246646908300377,2.88329474457969,2.88329474457969
0.065,4.44846724967958,6.39271846772408,33.9860601210639,0.24950549993886,2.83403902217841,2.83403902217841
0.066,4.29215571270448,6.34235207982454,33.5316822243294,0.252315285485719,2.78568069456459,2.78568069456459
0.067,4.29880073108415,6.29162733398207,33.0824516848452,0.255077156620088,2.73820821945038,2.73820821945038
0.068,4.18423775590928,6.2406160757815,32.638404306797,0.257791993164876,2.69160944520297,2.69160944520297
0.069,4.18955927636164,6.18938387067847,32.199565643802,0.260460662530953,2.64587171588982,2.64587171588982
0.07,4.07707378738302,6.13799051998642,31.7659520136473,0.263084019260482,2.60098196469571,2.60098196469571
0.071,4.07087984213519,6.08649053478606,31.3375714205465,0.265662904658537,2.55692679689108,2.55692679689108
0.072,3.9679785242385,6.03493357130765,30.9144243942499,0.268198146502249,2.51369256350313,2.51369256350313
0.073,3.84480384281569,5.98336483137331,30.4965047520316,0.27069055882013,2.47126542651594,2.47126542651594
0.074,3.80800073135036,5.93182543046961,30.0838002914193,0.273140941732687,2.42963141654699,2.42963141654699
0.075,3.75857082282032,5.88035273499229,29.6762934203575,0.275550081346793,2.38877648381185,2.38877648381185
0.076,3.78412026475064,5.82898067262851,29.2739617296211,0.277918749698266,2.3486865430011,2.3486865430011
0.077,3.72401499215041,5.77774001779089,28.8767785130848,0.280247704736491,2.30934751273431,2.30934751273431
0.078,3.6219387615252,5.72665865280612,28.4847132403754,0.282537690346048,2.27074535014113,2.27074535014113
0.079,3.69577453537097,5.67576180868372,28.0977319862313,0.284789436400745,2.23286608108148,2.23286608108148
0.08,3.67295669581081,5.62507228533327,27.7157978206941,0.287003658845699,2.19569582648081,2.19569582648081
0.081,3.64141391654572,5.57461065430453,27.3388711635339,0.289181059803931,2.15922082518,2.15922082518
0.082,3.47185121578527,5.52439544480815,26.9669101051938,0.291322327704762,2.12342745359374,2.12342745359374
0.083,3.55105090361489,5.47444331414266,26.5998706987887,0.29342813742991,2.08830224264074,2.08830224264074
0.084,3.44916730702508,5.42476920491662,26.2377072250473,0.295499150475269,2.05383189218077,2.05383189218077
0.085,3.35822094456625,5.37538648872725,25.8803724320806,0.297536015126281,2.02000328318392,2.02000328318392
0.086,3.3718408509464,5.32630709771843,25.5278177529922,0.29953936664429,1.98680348793889,1.98680348793889
0.087,3.26483439549887,5.27754164671005,25.1799935032505,0.301509827462116,1.95421977850981,1.95421977850981
0.088,3.29287853667791,5.22909954373146,24.8368490590968,0.303448007387442,1.92223963359236,1.92223963359236
0.089,3.1032485589926,5.18098909209319,24.4983330192276,0.305354503812261,1.89085074399042,1.89085074399042
0.09,3.056913266867,5.13321758483365,24.1643933505596,0.307229901927318,1.8600410168149,1.8600410168149
0.091,3.02484705922398,5.0857913899256,23.8349775207937,0.309074774939918,1.82979857865071,1.82979857865071
0.092,2.96261315910062,5.03871602940812,23.5100326173306,0.310889684294646,1.80011177768576,1.80011177768576
0.093,2.81444509397102,4.99199625220967,23.1895054551802,0.312675179895643,1.7709691850323,1.7709691850323
0.094,2.88230552776657,4.94563609999998,22.8733426736911,0.314431800329884,1.7423595952489,1.7423595952489
0.095,2.90509969342079,4.89963896866182,22.5614908242072,0.316160073090606,1.71427202624365,1.71427202624365
0.096,3.01272503514295,4.85400766389969,22.2538964486207,0.317860514800341,1.68669571857207,1.68669571857207
0.097,2.85759500808219,4.80874445281296,21.9505061495654,0.319533631433017,1.65962013420022,1.65962013420022
0.098,2.85807520380145,4.76385111091426,21.6512666548366,0.321179918534604,1.63303495494057,1.63303495494057
0.099,2.85110724549244,4.71932896524201,21.3561248720616,0.322799861441888,1.60693008026938,1.60693008026938
0.1,2.78690244688836,4.67517893428305,21.0650279414794,0.324393935499108,1.58129562512713,1.58129562512713
0.101,2.7061141452283,4.63140156373815,20.7779232799282,0.325962606272025,1.55612191718696,1.55612191718696
0.102,2.75892674472978,4.58799706074361,20.4947586213721,0.327506329759223,1.53139949399837,1.53139949399837
0.103,2.61585856538221,4.54496532370969,20.2154820526448,0.32902555260052,1.50711909990972,1.50711909990972
0.104,2.6299684569577,4.50230597060494,19.9400420449441,0.33052071228212,1.48327168281264,1.48327168281264
0.105,2.4997865590747,4.46001836503986,19.6683874817946,0.331992237338554,1.45984839076356,1.45984839076356
0.106,2.5016434853212,4.41810163925393,19.4004676834329,0.333440547550974,1.43684056848045,1.43684056848045
0.107,2.5557199884115,4.37655471622857,19.1362324279992,0.334866054142118,1.41423975374319,1.41423975374319
0.108,2.42197056271841,4.33537632925927,18.875631970644,0.336269159967505,1.39203767377997,1.39203767377997
0.109,2.40864359786056,4.29456504027875,18.6186170585206,0.337650259703052,1.37022624148883,1.37022624148883
0.11,2.34475423697677,4.25411925653698,18.3651389459871,0.339009740028905,1.34879755181259,1.34879755181259
0.111,2.36617060315246,4.21403724557511,18.1151494052713,0.340347979809519,1.32774387791551,1.32774387791551
0.112,2.29467423887322,4.17431714972644,17.8686007358761,0.34166535027012,1.30705766740179,1.30705766740179
0.113,2.25010164545217,4.1349569985981,17.6254457744348,0.342962215169234,1.28673153869883,1.28673153869883
0.114,2.22286902338081,4.09595472068807,17.3856378988931,0.344238930967591,1.26675827715428,1.26675827715428
0.115,2.22022489189051,4.057308154699,17.1491310353699,0.345495846993244,1.24713083145629,1.24713083145629
0.116,2.21630142471939,4.01901505872168,16.915879661485,0.346733305603007,1.22784230991952,1.22784230991952
0.117,2.0991147729403,3.98107311975631,16.6858388088707,0.347951642340364,1.20888597683306,1.20888597683306
0.118,2.17738686711873,3.94347996182444,16.4589640651833,0.349151186089456,1.1902552488912,1.1902552488912
0.119,2.0612629295693,3.90623315339979,16.2352115747522,0.35033225922586,1.17194369163994,1.17194369163994
0.12,2.20154775912061,3.86933021451943,16.0145380385486,0.351495177763862,1.15394501598698,1.15394501598698
0.121,2.12017731634664,3.83276862297376,15.7969007137527,0.352640251499908,1.13625307479287,1.13625307479287
0.122,2.09185301461444,3.79654582026152,15.5822574111625,0.353767784152746,1.11886185941309,1.11886185941309
0.123,2.09634895382292,3.76065921653377,15.370566494869,0.354878073500353,1.10176549650676,1.10176549650676
0.124,2.0211746948901,3.72510619593214,15.1617868784324,0.35597141151362,1.08495824469424,1.08495824469424
0.125,2.09127518391611,3.68988412047725,14.9558780216074,0.357048084486743,1.06843449135279,1.06843449135279
0.126,1.99515920096422,3.65499033454884,14.7527999281053,0.358108373164423,1.05218874958126,1.05218874958126
0.127,1.95261541542914,3.62042216828722,14.5525131409433,0.359152552865985,1.03621565508419,1.03621565508419
0.128,1.82017933216108,3.58617694109609,14.3549787380742,0.360180893606494,1.02050996316582,1.02050996316582
0.129,1.86112317758784,3.55225196443276,14.1601583280938,0.361193660214922,1.00506654581631,1.00506654581631
0.13,1.87806785500815,3.51864454527131,13.9680140459794,0.362191112449401,0.989880388884143,0.989880388884143
0.131,1.79894462843987,3.48535198763453,13.7785085476554,0.363173505109651,0.974946589246681,0.974946589246681
0.132,1.63695131155292,3.45237159584858,13.5916050048903,0.364141088146635,0.960260352083368,0.960260352083368
0.133,1.76889347532495,3.41970067604345,13.4072670998937,0.36509410676954,0.945816988204149,0.945816988204149
0.134,1.58037221247229,3.3873365383787,13.2254590202226,0.366032801550102,0.93161191147383,0.93161191147383
0.135,1.68655278144431,3.35527649869294,13.0461454529932,0.366957408524381,0.917640636258961,0.917640636258961
0.136,1.57031866668064,3.32351787991686,12.8692915790754,0.36786815929202,0.903898774943183,0.903898774943183
0.137,1.60863965958329,3.29205801376243,12.6948630675895,0.368765281113051,0.890382035530906,0.890382035530906
0.138,1.64812234812006,3.26089424182667,12.5228260699675,0.369648997002333,0.877086219285485,0.877086219285485
0.139,1.64845383627107,3.23002391681126,12.3531472140586,0.370519525821659,0.864007218433385,0.864007218433385
0.14,1.53930343603587,3.19944440360866,12.1857935982807,0.3713770823696,0.851141013932564,0.851141013932564
0.141,1.63021029221582,3.16915308011461,12.0207327856764,0.372221877469138,0.83848367329301,0.83848367329301
0.142,1.57344633077277,3.13914733837522,11.8579327979552,0.373054118053154,0.826031348453383,0.826031348453383
0.143,1.52239801674575,3.10942458493369,11.6973621095582,0.373874007247821,0.813780273714314,0.813780273714314
0.144,1.57280571104496,3.07998224174072,11.5389896417144,0.374681744453949,0.801726763724537,0.801726763724537
0.145,1.54083275669207,3.05081774691566,11.382784756507,0.375477525426353,0.789867211519215,0.789867211519215
0.146,1.56248449798749,3.021928554969,11.2287172509634,0.376261542351279,0.778198086609945,0.778198086609945
0.147,1.55004785042615,2.9933121374085,11.0767573511717,0.377033983921944,0.766715933124751,0.766715933124751
0.148,1.43217739927891,2.96496598326583,10.9268757064255,0.377795035412247,0.755417367996806,0.755417367996806
0.149,1.41111090457725,2.93688759929245,10.7790433834067,0.378544878748683,0.744299079200912,0.744299079200912
0.15,1.34920994929304,2.90907451045479,10.633231860409,0.379283692580528,0.733357824036459,0.733357824036459
0.151,1.34696814968353,2.88152426006592,10.4894130216056,0.380011652348319,0.722590427455698,0.722590427455698
0.152,1.30156041873548,2.85423441014238,10.3475591513655,0.380728930350695,0.711993780436175,0.711993780436175
0.153,1.2649492042314,2.82720254137702,10.2076429286202,0.381435695809618,0.701564838396202,0.701564838396202
0.154,1.29243935310875,2.80042625368851,10.0696374212847,0.382132114934049,0.69130061965224,0.69130061965224
0.155,1.19372140400585,2.77390316605837,9.93351608073388,0.382818350982085,0.681198203917034,0.681198203917034
0.156,1.22491257175247,2.7476309167161,9.79925273633738,0.383494564321624,0.671254730837577,0.671254730837577
0.157,1.24593625350824,2.72160716328619,9.66682159005423,0.384160912489582,0.661467398571667,0.661467398571667
0.158,1.23581738806807,2.69582958279871,9.53619721108779,0.384817550249711,0.651833462402095,0.651833462402095
0.159,1.27046160420274,2.67029587174119,9.40735453060334,0.385464629649044,0.642350233387452,0.642350233387452
0.16,1.20509163603174,2.64500374609503,9.28026883650886,0.38610230007301,0.633015077048546,0.633015077048546
0.161,1.21918870314653,2.61995094133371,9.15491576829978,0.386730708299258,0.623825412089462,0.623825412089462
0.162,1.30831780280668,2.59513521241383,9.03127131196817,0.387349998550212,0.614778709152303,0.614778709152303
0.163,1.22026537956863,2.57055433375465,8.90931179497708,0.387960312544399,0.605872489604697,0.605872489604697
0.164,1.10026468006215,2.54620609920051,8.78901388130015,0.388561789546585,0.597104324359154,0.597104324359154
0.165,1.10158051749691,2.52208832197246,8.67035456652669,0.389154566416741,0.588471832723399,0.588471832723399
0.166,1.09119983608352,2.49819883461001,8.55331117303237,0.389738777657872,0.579972681280813,0.579972681280813
0.167,1.12350993410969,2.4745354889026,8.43786134521546,0.390314555462753,0.571604582800149,0.571604582800149
0.168,1.13294269607385,2.45109615581225,8.32398304479837,0.390882029759575,0.563365295173699,0.563365295173699
0.169,0.919172109474163,2.42787872538859,8.21165454619451,0.391441328256552,0.555252620383131,0.555252620383131
0.17,1.06277225755041,2.40488110667663,8.10085443193993,0.391992576485501,0.547264403492201,0.547264403492201
0.171,1.02061352898972,2.38210122761819,7.99156158818956,0.392535897844436,0.539398531665607,0.539398531665607
0.172,1.03888107453568,2.35953703494753,7.88375520027761,0.393071413639187,0.531652933213244,0.531652933213244
0.173,0.946788860902165,2.33718649408194,7.77741474834161,0.393599243124077,0.524025576659146,0.524025576659146
0.174,1.03330014606564,2.31504758900765,7.67252000300966,0.394119503541682,0.51651446983443,0.51651446983443
0.175,0.988903434100436,2.29311832216171,7.56905102114998,0.394632310161691,0.50911765899354,0.50911765899354
0.176,0.961517488218361,2.27139671431023,7.46698814168319,0.395137776318903,0.501833227953209,0.501833227953209
0.177,0.955612887162097,2.24988080442347,7.36631198145544,0.395636013450362,0.494659297253419,0.494659297253419
0.178,0.91207761659273,2.22856864954803,7.26700343117244,0.396127131131672,0.487594023339787,0.487594023339787
0.179,0.947418728446269,2.2074583246767,7.16904365139371,0.396611237112505,0.480635597766767,0.480635597766767
0.18,0.954899659586441,2.18654792261607,7.07241406858618,0.397088437351313,0.473782246421095,0.473782246421095
0.181,0.921820402326371,2.16583555385238,6.97709637123659,0.397558836049289,0.467032228764895,0.467032228764895
0.182,0.922645760060362,2.14531934641576,6.88307250602189,0.398022535683566,0.460383837097913,0.460383837097913
0.183,0.849707372832077,2.1249974457432,6.79032467403693,0.398479637039696,0.453835395838334,0.453835395838334
0.184,1.02489412613743,2.10486801454039,6.69883532707873,0.398930239243413,0.447385260821666,0.447385260821666
0.185,1.0115937007288,2.08492923264268,6.60858716398664,0.399374439791712,0.441031818617198,0.441031818617198
0.186,0.97089743652575,2.06517929687534,6.51956312703746,0.399812334583245,0.43477348586153,0.43477348586153
0.187,0.837809549184857,2.04561642091334,6.43174639839502,0.400244017948063,0.428608708608712,0.428608708608712
0.188,0.803628726086539,2.0262388351407,6.34512039661325,0.400669582676716,0.422535961696523,0.422535961696523
0.189,0.81071417384466,2.00704478650965,6.25966877319224,0.401089120048723,0.416553748128455,0.416553748128455
0.19,0.810035474601769,1.98803253839968,6.17537540918616,0.40150271986044,0.41066059847096,0.41066059847096
0.191,0.778284559269409,1.96920037047664,6.09222441186275,0.401910470452324,0.40485507026554,0.40485507026554
0.192,0.68821411314778,1.95054657855192,6.01020011141326,0.402312458735622,0.399135747455276,0.399135747455276
0.193,0.766935812653617,1.9320694744419,5.92928705771234,0.402708770218491,0.393501239825399,0.393501239825399
0.194,0.75205117950096,1.91376738582772,5.84947001712698,0.403099489031567,0.387950182457514,0.387950182457514
0.195,0.657547868851753,1.8956386561154,5.77073396937377,0.403484697952993,0.382481235197102,0.382481235197102
0.196,0.796502688575837,1.87768164429647,5.69306410442404,0.403864478432921,0.37709308213396,0.37709308213396
0.197,0.698175300699179,1.85989472480912,5.61644581945581,0.404238910617506,0.371784431095194,0.371784431095194
0.198,0.786463523288648,1.84227628739996,5.54086471585193,0.40460807337239,0.366554013150447,0.366554013150447
0.199,0.731622900322317,1.82482473698638,5.46630659624374,0.404972044305704,0.361400582129018,0.361400582129018
0.2,0.704783289435698,1.80753849351971,5.39275746159969,0.405330899790593,0.356322914148562,0.356322914148562
0.201,0.671929416715915,1.79041599184896,5.32020350835794,0.40568471498727,0.351319807155052,0.351319807155052
0.202,0.832071153392054,1.77345568158549,5.24863112560245,0.406033563864623,0.3463900804737,0.3463900804737
0.203,0.67089252451745,1.75665602696843,5.17802689228191,0.406377519221368,0.34153257437054,0.34153257437054
0.204,0.751234774593579,1.74001550673089,5.10837757447068,0.406716652706782,0.336746149624397,0.336746149624397
0.205,0.757354663462883,1.72353261396715,5.03967012267128,0.407051034841,0.332029687108963,0.332029687108963
0.206,0.652799231806077,1.70720585600068,4.97189166915753,0.407380735034911,0.327382087384687,0.327382087384687
0.207,0.708703360821453,1.69103375425305,4.90502952535806,0.407705821609639,0.322802270300268,0.322802270300268
0.208,0.56784204497398,1.67501484411385,4.83907117927914,0.408026361815637,0.318289174603441,0.318289174603441
0.209,0.629226710422564,1.6591476748115,4.77400429296654,0.4083424218514,0.313841757560845,0.313841757560845
0.21,0.518707114302931,1.64343080928506,4.70981670000566,0.408654066881792,0.30945899458673,0.30945899458673
0.211,0.539499865237533,1.62786282405698,4.6464964030593,0.408961361056014,0.305139878880255,0.305139878880255
0.212,0.461267688646264,1.6124423091069,4.58403157144256,0.409264367525209,0.30088342107117,0.30088342107117
